comment,general_negative,general_neutral,general_positive,display_negative,display_neutral,display_positive,edit_negative,edit_neutral,edit_positive,feature_negative,feature_neutral,feature_positive,backup_negative,backup_neutral,backup_positive,update_negative,update_neutral,update_positive,stability_negative,stability_neutral,stability_positive,other_negative,other_neutral,other_positive
"Ứng dụng ko ổn định. Tạo album chia sẻ lúc được lúc không, lúc add thêm a thì được lúc ko được. Hằng hiểu bị gì nữa",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Hoàn hảo, có thể lưu trữ được rất nhiều hình ảnh, nhưng sao tôi không lưu ảnh vào album được nữa thế?",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tại sao? Tại sao cập nhật xog lại mất hết ảnh cũ từng lưu??? Mà 
còn bảo là yên tâm sẽ ko bị mất ảnh cũ?? Biết trước vậy t đã k 
cập nhật......TỆ !!!",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Tuyệt vời. Miễn phí. Lưu trữ nhiều. Tự động phân loại tốt. Còn tự động đề xuất ảnh gif rất là dễ thương nữa.,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Việc lưu trữ những ảnh trông bộ sưu tập dùng đã đồng bộ với smartphone nhưng khi mất thì dữ liệu lại không sao lưu bản dự phòng hay này kia trừ khi có tác động đến thì mới chịu lưu 1 phần nhỏ Chỉnh sửa lại phần dữ liệu đã xóa để có thể lấy lại vì có chút lỗi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rất hữu ích.tôi thích. Google Photos giup lưu trữ hình ảnh tại các địa điểm mà tôi tới. Vv,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ứng dụng dễ sử dụng, trình duyệt dễ hiểu khá hài lòng và đặc biệt sao lưu mọi khoảnh khắc",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Ứng dụng dùng rất tốt m.n nên tải về để tăng dung lượng bộ nhớ Thật sự rất tốt nhé,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ứng dụng này dùng tiện lợi.Luôn cập nhật tính năng mới....!!!(k bt ns j nx😅) nói chung là nó dùng rất tốt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mình đã tưởng là mất hết hình ảnh thu viên rồi ai ngờ đâu vẫn còn lưu trữ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ko tốn dung lượng bộ nhớ của máy ,lưu đc nhiều ảnh ,cần tăng thêm các chức năng gửi email,...📧",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Dùng rất ok. Nhiều người phàn nàn vì chưa chịu tìm hiểu mà đã vội kêu ca,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khi bạn mất điện thoại,hãy mua điện thoại mới và nhập tài khoản ở máy cũ vào và mọi hình ảnh,video đã lưu sẽ nằm ở tài khoản rồi. Quá tiện lợi,mình đã dùng từ 2012 đến nay vẫn còn ảnh lưu lại. Cảm ơn đã tạo ra ứng dụng hữu ích",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mong ad cho thêm tính năng bảo mật để không bị lấy ảnh đe dọa lẫn nhau,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi đã bị mất tất cả ảnh mà mình sao lưu sau khi cập nhật phần mềm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Lưu ảnh không bị mất dù có lỡ tay xóa bộ nhớ vẫn còn cái tải lại,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Ghét nhất la phai câp nhâp mây cai nay. Tốn bộ nhơ chư co đc gì đâu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Rất hay và dung lượng nhiều và không sợ bị mất dữ liệu khi đã lưu lên đây,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rất hay ứng dụng này các bạn nên tải nhiều cho 1000000000000000000000000000000000000000000ⁿ000000ⁿ00∅ⁿ00000000000000 sao,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rất hài lòng với App này, giúp tiết kiệm dung lượng và tiện lợi",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"cập nhật hoài nhưng chẳng có thứ gì hay ho , khắc phục điểm này 
là ok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Éo làm phim đc trong khi có mạng mà cứ đòi mạng, sửa đi rồi cho 5 sao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Bớt dung lượng lại đi, làm tao xoá hết ứng dụng để tải cái này ík",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mong ad phát triển thêm tính năng hỏi trước kho lưu ảnh vào đám mây,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bọn mày làm kiểu gì mà cập nhât ảnh về mà1 ngày nữa bị mất v,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Tại sao không chỉ nâng cấp là xong ma cứ phải tải phiên bản mới ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ứng dụng này rất tuyệt vời Nó mang lại cho tôi những tấm ảnh thật đẹp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tôi có thể phục hồi hình ảnh trc đây đã bị mất giờ có thể có lại đc k ạ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xóa ảnh trên máy thì ảnh trên ứng dụng cũng mất. App vô dụng nhất mà tôi từng biết,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giúp người sử dụng ứng dụng không tốn thời gian tìm ảnh lỗi để sắp xếp lại,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ứng dụng này hay quá, nó giúp tôi lưu giữ những giây phút đáng nhớ.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ung ho tinh than ! Moi ng dung thu nhe luu anh tot lam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tôi không còn bận tâm về dung lượng điện thoại nữa.thoải mái chụp và quay...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tuyệt vời khi Google Photos tách khỏi Google+ và cho lưu trữ không giới hạn.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Em rất thích , em tải ảnh về đều để trong ứng dụng tiện lợi ghê.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ứng dụng hay. Nhưng mong cho đừng tốt ram nhiều khi cập nhật máy em yếu.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rất tiện lợi cho những khi chụp ảnh và có thể ôn lại kỷ niệm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Google đồng bộ cả những ảnh đã up lên, trùng lặp rất nhiều.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
vô tình xem lại ảnh 5 năm về trc thật rất nhớ kỉ niệm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Giúp tôi nhìn lại những hình ảnh tưởng như đã mất rồi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tôi tải về thì ảnh ở thùng rác mất hết,mất dữ liệu ảnh cũ",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Một ảnh mà sao lưu 4,5 lần làm xóa mệt chết mẹ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Tốt :) lưu lại ảnh nên mình k sợ ảnh bị mất hoặc lở tay xóa vẫn còn ^^,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hối tiếc khi update. Giờ không biết làm sao để cài lại bản cũ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ứng dụng hay vô cùng . Vote 5 sao chắc không gì ngạc nhiên lắm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Đăg hìh rùi mà sao vẫn chưa thấy đâu.. éo hỉu sao lun ý.. cài đặt mà cũg k cài đk lun.. đkm éo bít sao.. khó  chịu vãi...¿¿¿¿¿,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Ống kính google lens không hoạt động, đã 1 thời gian rất bực mình",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tuyet lam luu anh khong sợ bi mất, la nguoi ban đáng tin cậy",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ok! Nho no ma minh tim dc nhg hinh anh da xoa tu lau,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Về sau mong cập nhật sẽ có thêm chức năng lọc ảnh trùng nhau,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rất tiện dung cho người dùng có thể sử dụng được các chức nang,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rất buồn vì không cho tôi tải xóa một số thông tin quan trọng,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhờ ứng dụng này cuối cùng tôi có thể lưu skin minecraft vào đây,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rất tốt rất hay được tải lại hình ảnh cũ đã xoá thank you,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sao lại lưu vv h ko thể xóa ảnh dk nữa??? Adm làm ơn thêm mục ẩn lưu ảnh hoặc bỏ lưu vv đy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lưu trữ được rất nhiều ảnh, hãy nâng cấp thêm độ HD cho tấm ảnh.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ứng dụng này tốt lắm luôn, có thể khoi phuc dc ảnh đã xóa luôn",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Do mình sử dụng 3G nên hơi chậm, nhưng đây là ứng dụng tuyệt vời",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phải có nhiều phiên bản mới hơn nữa để càng ngày càng tốt hơn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Ok... quá tuyệt , minh k sợ khi lỡ xóa ảnh... vì đã có cái này lưu lại",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"App rất hữu ích, lưu giữ đc những khoảnh khắc quan trọng.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Xếp hạng loại 4 sao các ứng dụng đạt hiệu quả khá tốt. Xin cảm ơn.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khi tôi cài ảnh mình thích làm hình nền nó không lấy hết đc toàn ảnh,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dùng 3 năm rồi mà giờ toii mới đánh giá, thank nhà phát triển",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cām on đā bāo mât ãnh cho tôi cãm onđat châ't luong cao 5 sao,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Đã dùng và cảm thấy ứng dụng này lưu trữ ảnh rất tốt.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Dùng tốt. Nhưng gần đây xem video.khinh còn tốt như trước, mong cải thiện tốt hơn",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nâng cấp làm sao lại bỏ mất mục chỉnh sửa ảnh ? đáng buồn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ứng dụng này chỉ chả có tác dụng gì .phần bố cục chỉ có hai chế độ tiện ích và theo tháng . Không có phần tùy chỉnh sắp xếp ảnh theo thứ tự người dừng . Phần chỉnh sửa thì toàn hiệu ứng chả ra gì . Không có phần ghép ảnh . Chỉ có phần cắt ảnh . Nhưng khi cắt khung ảnh kích cỡ vẫn như cũ còn méo luôn cả hình . Nói chung ứng dụng này vớ vẩn không xứng đáng để người dùng sử dụng .,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ko tốt bằng phiên bản cũ,ko có chỗ chỉnh sửa trog album.ko tốt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sử dụng lưu trữ ảnh rất tốt thuân tiện dễ tra cứu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
To muon xem anh sao phai nhieu dong tac van chua xem duoc anh.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuyệt vời hơn nữa nếu có thêm dung lượng miễn phí 😁,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Rất tuyệt vời..... Cảm ơn người đã phát triển ra phần mềm này nhé,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rất thực tế , tạo ra được những khoảnh khắc đáng nhớ.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tốt lắm... hy vọng sẽ nâng cấp tiện ích nhiều hơn nữa.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rất thích. Mọi thứ lưu trên đám mây này đều ổn.. Verygood.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cũng được nhưng không đặt được màn hình khóa,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rất thích chương trình.. Lưu trữ tốt và nhiều tiện ích,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Tôi rất thích Google foto trong ứng dụng này,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thật tuyệt vời. tốt nhất hành tinh nha bạn a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Từ lúc cập nhật xong không thể xem video được. Mong fix lại lỗi sớm.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ứng dụng vẫn còn 1 số han chế như khi tôi muốn gửi ảnh từ Facebook hay trên mạng vào thì không dc máy tôi sài xiaomi dùng mọi cách nhunggw vẫn không gửi dc,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Rất tuyệt vời, nhưng nên có thêm chức năng chỉnh cho phép AI tự động chỉnh ảnh, hiện tại toàn thấy nó chỉnh vài ảnh thôi nhưng khá đẹp",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Google ảnh rất thông minh. Có thể lưu trữ và tạo những đề xuất rất hay,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Rất tốt. Cám ơn đã cho không gian lưu trữ ảnh.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ứng dụng hữu ích và thuận tiện, lui trữ hình ảnh, video, đảm bảo sự an toàn, ko thất lạc dữ liều người dùng, cảm ơn nhà phát triển phần mềm, và hữu ích hơn nữa...",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"Tự động sao lưu nhiều ảnh nên tôi không bị mất và tìm lại được rất nhiều ảnh cũ, cảm ơn Google Ảnh",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ud tiệc vời nơi lưu trữ kỹ niệm ko sợ mất hjhj tuyệt cú mèo. Hết sảy con bà 7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ứng dụng trải nghiệm tuyệt vời,hãy hiển thị tất cả lúc tôi tìm kiếm ảnh và video để đăng bài viết.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK lắm đó. Rất nhiều người đã từng quan tâm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ứng dụng rất tốt. Bộ nhớ trong ít nên dùng cái này để lưu ảnh video. Rất cảm ơn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tại sao không thể xem được video? Bấm vào coi thì nó chỉ như một bức ảnh!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Phien ban moi nhu lol k xem duoc video ad ơi!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Tôi rất thích ứng dụng này sẽ có thể dùng để làm việc tốt hơn.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Video m lưu xong chất lượng kém quá, bị nhòe, có cách nào khắc phục k?",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Ứng dụng rất tốt nhưng add hạn chế bớt cập nhật lại chút thì tốt hơn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Điện thoại mình bộ nhớ thấp nên cần lưu trữ ngoài nhiều, dùng ổn.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ứng dụng ngày càng thông minh hơn. Sắp xếp, phân loại, nhận diện rất tốt.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tại sao máy cái vd của tôi tải về mà ko xem đc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Xem video ko xem đc nó lại ra ảnh ko hiểu kiểu gì nữa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ứng dụng tuyệt vời cho việc lưu trữ ảnh ,rất tiệm lợi.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ứng dụng rất tốt giúp tôi lưu trữ nhiều ảnh kỷ niệm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"chuyển đống ảnh sang album mới, ngày hôm sau mất sạch :) chắc vui ??",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Điểm trừ là xóa ảnh trên đây thì lại xóa luôn ảnh trên thiết bị,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trước rất OK giờ cập nhập không xem dk video luôn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Lưu ảnh và sắp xếp theo thứ tự . Cám ơn google photos.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Những video đã lưu không xem lại được mong ad xem xét lại,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Rất tuyệt vời, tôi rất thích ứng dụng nầy.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nó thiết kế ảnh và làm video lun, ngon lành :))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tôi hy vọng Photo Google sẽ có thêm chức năng 1. Cho biết các ảnh chưa từng được xếp vào album nào. 2. Chọn ảnh đã sắp xếp trong Album mà cũng sử dụng được các tính năng hiện chỉ có nếu chọn ảnh ở ngoài "" ẢNH "". Hay cách chọn ảnh đã xếp trong Album và dẫn trở ra ẢNH. Hiện tại phải xem ngày của ảnh để tìm thủ công rất khó và mất công vì 1 ngày có thể có rất rất nhiều ảnh, và nhiều ảnh tương tự nhau nữa. Nếu mở ra không đúng , trở ra phần icon thì lại không biết ảnh nào mở rồi ảnh nào chưa.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rất tốt mik có thể cắt ảnh để đăng lên tik tok nhưng khi cắt xong bào tik tok mik ko đăng đc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nếu chọn tải ảnh đồng loạt dc nữa thì quá tuyệt lun,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Không có ngăn bảo mật, và chỉnh sửa video ,hình ảnh",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ok cam on ung dung nay thong dung re su dung nhieu tien ich su dung tien ?,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rất tốt. Giúp tôi lưu ảnh đc rất lâu và rất nhiều. Xem lại ảnh cũ hơi cực tí nhưng có ứng dụng này tôi xóa bớt ảnh ở thẻ nhớ để dùng lâu dài. Khá ok,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Không cho tải nhiều ảnh về thiết bị cùng 1 lúc. Vô cùng bất tiện khi phải mở từng cái ảnh một, rồi mới có thể lựa chọn Tải về.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao tôi vào ảnh để xem video mà k được phải chuyển sang thư viện thì xem mới được mong ad khắc phục sự cố này.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Phần nhạc nếu người dùng có thể chọn tùy thích từ một ứng dụng khác hoặc có chức năng tải về sẽ tuyệt vời hơn.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chỉ cần 1 tài khoản gmail là mất máy chúng ta k lo mất ảnh,video. Nhưng tôi muốn lưu về máy rất khó khăn. Mong nhà phát triển thêm tính năng tải xuống nhiều ảnh",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ứng dụng nén ảnh làm giảm nhiều chất lượng ảnh, có lúc không tự đồng bộ thua samsung cloud. Ảnh chụp rõ nét mã nén lại giảm chất lượng",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Mình khá hài lòng với tính năng tuhw chỉnh ảnh, sắp xếp hình theo album hay tạo video theo event trên ứng dụng GG photos mới này. Rất thuận tiện và dễ đang sử dụng.",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tổng số ảnh là 2800 tấm hình, ngày nào không chụp mở google cũng sao lưu lại 2800 tấm hết vậy, mong add khắc phục dùm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ứng dụng không khởi động được. Gửi phản hồi cũng không thấy rep sự cố. Rất bực bội khi muốn xử lý dữ liệu ảnh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tại Sao tất cả video của tôi bị đứng yên không hoạt động vậy ạ, mong ad hay khắc phục lỗi này",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ứng dụng dùng rất thích, có lúc bấm vội thì hơi đơ một chút. Góp ý: Mình nghĩ có thể cải tiến chủ sử dụng tự tạo mục để ảnh thì càng tốt cho đỡ tìm ảnh chụp vất vả",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Ở phần toàn bộ ảnh nên chia ra từng thư mục giống abum thì dễ tìm kiếm+ che giấu hơn :)),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ứng dụng nói miễn phí lưu trữ không giới hạn , nhưng lại thông báo đầy 15Gb bộ nhớ, phải mua thêm",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ứng dụng rất tốt ,có thể lưu được rất nhiều ảnh và video mà không cần giữ ở thư viện ở máy ,rất tiện lợi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Rất tuyệt nhìn về tổng quát, định cho 5s nhưng để vậy để còn có thêm những cập nhật mới. OK nhé GOOGLE!!!",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quá ok nhưng ko có cài đặt mk đc ứng dụng ..mong nhà sản xuất lm thêm cái cài đặt mk để ko cho người khác vào ...😀😀,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat OK rồi lại nhìn miệng cười của anh chàng đẹp trai nhất làng bóng đá Việt Nam và các mối quan hệ giữa người với người mà bạn muốn tìm hiểu về trái của nó là một phần trong số các loại thuốc dì không,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G rat tot nhanh kjp thoi mong ban bien tanp phat huy tot hon nua xung dat 5 sao.xin cam on.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dùng khá ngon nhưng nhiều khi reset lại máy mà cắm thẻ nhớ cũ nên bị lặp lại ảnh,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sao lưu ảnh rất tốt nhưng video không xem được. Không biết bị gì nhờ trơ giúp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
